customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,join_date,customer_tier,loyalty_points
CUST_0154,Jessica,Guerrero,nicole09@example.com,547.628.8263x583,"60741 Lorraine Loop, Meghanview, FL 39152",Nancyport,AZ,58363,US,2024-10-21,Basic,4543
CUST_0155,Jacob,Kelly,chull@example.com,001-358-792-1766x26093,"53332 Kevin Station Apt. 811, North Hollymouth, DC 71481",East Thomasfurt,PW,04346,US,2023-05-02,Gold,848
CUST_0156,Ricky,Davis,jordan62@example.com,001-625-418-9114x5746,"925 Joseph Landing Apt. 554, Lake Cassiemouth, NJ 47120",Brownhaven,NM,91424,US,2024-11-07,Silver,2166
CUST_0157,Kurt,Hall,daniellegarcia@example.com,+1-750-459-1857x8596,"1149 Kevin Ramp Apt. 209, Amandaborough, VA 97138",Clarktown,MN,53900,US,2025-10-09,Basic,876
CUST_0158,Lisa,Hunter,charles40@example.net,(539)203-3791x19452,"32083 Andrea Extensions Suite 117, Rebeccaside, NY 61188",Port Tiffany,KY,31677,US,2025-03-15,Silver,2231
CUST_0159,Jeremy,Lang,tpowell@example.com,(907)962-5752x183,"89914 Stacey Prairie Suite 986, Lake Micheleburgh, FM 39911",West Michael,NM,61930,US,2025-10-03,Gold,4954
CUST_0160,Daniel,Miranda,strongeric@example.org,4136181771,"0268 William Loop Suite 420, East Amanda, TN 44236",West Wandaburgh,VI,79034,US,2024-04-07,Silver,2808
CUST_0161,Kelsey,Johnson,jmartin@example.org,(370)493-3779x80427,"6022 Kyle Rest Suite 713, Donnaview, ME 01392",West Barbara,GU,99022,US,2023-10-24,Silver,2162
CUST_0162,John,Davis,nferguson@example.org,(630)577-4156,"377 Joshua Centers Suite 212, Stephanieshire, WA 63322",East Leslie,MI,82610,US,2024-01-02,Platinum,2057
CUST_0163,Steven,Fisher,johnclark@example.com,001-554-711-6463x8827,"5976 Goodman Via Apt. 116, New Diana, CT 57316",Lake Hannahland,MI,49176,US,2024-11-12,Basic,756
CUST_0164,Jonathan,Tran,joymiller@example.com,319-349-1340x127,"55865 Linda Cape Suite 453, West Samantha, SC 17016",New Wendy,VA,36565,US,2023-10-09,Platinum,2266
CUST_0165,Anne,Watson,rayemily@example.org,(539)333-4337x493,"31951 Diana Mountain, East Ronald, NY 09541",Wardhaven,IA,66523,US,2023-02-01,Basic,29
CUST_0166,Anthony,Torres,alexanderjohnson@example.com,+1-641-355-6795,"06183 Robert Port, East Denise, GA 62798",New Jessica,IN,71708,US,2023-03-01,Gold,1071
CUST_0167,Timothy,Harding,dgrant@example.net,001-580-447-1265,"3192 Robertson Hill Apt. 809, Thomasview, NY 19156",Sharpbury,WI,03043,US,2024-11-18,Gold,1323
CUST_0168,Christopher,Henson,meyerslori@example.com,+1-600-542-7779,"5057 Kimberly Islands, South Mercedes, WV 83438",Woodburgh,AL,24421,US,2023-07-01,Platinum,4519
CUST_0169,Kristi,Andrade,shawn11@example.org,672-943-3964x8480,"289 Cunningham Route Apt. 245, Ferrellton, SD 80269",Nashtown,TN,48330,US,2023-03-16,Platinum,4594
CUST_0170,Alexandra,Sandoval,catherine49@example.org,405-930-6620x76289,"396 Nathan Circles Suite 272, Robertton, MH 10596",Barryland,ME,18063,US,2024-02-23,Basic,916
CUST_0171,Christopher,Stein,william86@example.net,287-687-7674,"5547 Megan Mission Apt. 821, Natalieville, WI 03701",Port Glenn,VT,03095,US,2025-08-09,Basic,1221
CUST_0172,Melvin,Alexander,walshmonica@example.org,309-489-7388x27479,"PSC 2338, Box 8644, APO AA 46831",Carriehaven,OH,03181,US,2024-05-10,Basic,3024
CUST_0173,Ryan,Graves,dmcdonald@example.org,343.648.3134,"PSC 5734, Box 0794, APO AA 60243",East Aimee,TN,60199,US,2024-01-02,Silver,3520
CUST_0174,Ashley,Sosa,acook@example.com,327-794-4412,"321 Tyler Hills Suite 061, Robertberg, AZ 77117",South Emilyberg,WI,59637,US,2024-01-06,Silver,342
CUST_0175,Matthew,Zamora,clementssarah@example.org,551.873.2607,"7770 Hines Locks, Hoodfurt, AR 79342",West Carolyn,AS,99381,US,2023-09-20,Gold,2987
CUST_0176,Regina,Wallace,oalvarez@example.org,665-880-1810,"40422 Amanda Street, East Robertton, WY 79645",Onealshire,WI,09442,US,2024-12-07,Basic,2931
CUST_0177,Michael,Crawford,zfisher@example.org,869.272.2585,"16575 Lopez Spurs Suite 989, East Sarah, KY 78624",Port Ashleeside,SD,76156,US,2025-03-06,Silver,2044
CUST_0178,Sarah,Young,lopezmegan@example.org,484.551.9950x81511,"839 Harper Squares, West Shannonmouth, ND 15448",Wellsfurt,FM,51126,US,2023-03-18,Basic,2897
CUST_0179,Thomas,Lee,thompsontony@example.org,574-792-3165x0995,"0805 Huang Turnpike Suite 538, West Amyfurt, PW 66288",Dawnbury,NM,59916,US,2024-05-22,Platinum,1266
CUST_0180,Mary,Dunn,stephanieturner@example.com,270-861-0081,"USCGC Rose, FPO AA 87615",New Jacob,WV,09095,US,2025-09-20,Silver,1331
CUST_0181,Lindsay,Haynes,ghodges@example.net,001-674-844-7802,"952 Melissa Row Apt. 776, Port Dustinborough, GA 96523",Melissaburgh,IA,57181,US,2024-11-02,Silver,3377
CUST_0182,Alexander,Garcia,rosarioconnie@example.net,624.704.7237,"12788 Smith Passage Apt. 640, South Denisehaven, ME 69227",East Chad,OH,78408,US,2023-08-09,Basic,1469
CUST_0183,Troy,Griffith,alejandrobuck@example.org,5558753814,"5908 Gallagher Cliff, Port Katherine, IA 07884",Nguyenfort,RI,60880,US,2023-08-18,Gold,3372
CUST_0184,Cassandra,Ramos,williamwagner@example.com,001-351-724-1287,"406 Debra Flats, Ronaldton, NH 24310",Tateville,WA,08210,US,2023-08-27,Silver,2185
CUST_0185,Erin,Williams,mosleyjeffrey@example.net,283-814-2304,"USNV Moore, FPO AA 21766",Vasquezbury,WV,05194,US,2025-08-20,Silver,885
CUST_0186,Ivan,Morales,gary72@example.org,(472)696-4212,"4511 Ashley Vista, West John, NC 02257",Jamesfurt,VA,17687,US,2024-02-14,Platinum,317
CUST_0187,Melinda,Cunningham,rcollins@example.org,001-709-295-0057x2773,"61546 Michele Springs, Jasonside, WI 73426",Deborahville,NY,70926,US,2025-11-03,Platinum,1822
CUST_0188,Dawn,Parker,kferguson@example.org,987-913-4376x7161,"727 Ashley Keys Suite 785, South Joseph, CO 31899",Larrychester,PR,38811,US,2023-02-25,Silver,3770
CUST_0189,Eric,Moss,william05@example.net,7669355430,"PSC 6825, Box 8266, APO AP 52672",New Timothy,VT,40897,US,2024-04-05,Gold,2500
CUST_0190,Jonathan,Cummings,zcox@example.com,703-835-6068,"678 Bailey Divide, Lisamouth, MI 79128",Lake Nicholasland,CT,58097,US,2024-08-15,Silver,1826
CUST_0191,Crystal,Cohen,jrodriguez@example.com,(923)477-9674x973,"50919 Scott Walk, Montoyastad, WY 47213",South Maria,CA,74571,US,2024-01-21,Basic,1582
CUST_0192,Brenda,Johnson,rellis@example.org,(898)634-7322,"370 Christopher Stream Apt. 720, Port Robert, ND 25969",Ramosside,CO,78435,US,2025-01-18,Platinum,2689
CUST_0193,Justin,Miller,snichols@example.org,001-648-261-6871x8666,"3454 Jacob View, Robertstad, HI 37089",Garzafort,IN,27970,US,2025-01-07,Gold,568
CUST_0194,Hailey,Miller,michael97@example.com,577-918-4096x94207,"5734 Garza Coves, West Stephen, MO 80490",East Marthaport,OH,51641,US,2023-04-22,Gold,2876
CUST_0195,Raymond,Sullivan,loganthompson@example.com,001-623-923-0514x724,"011 Angela Plains, Brandonside, ME 68661",South Colleenfort,MO,78523,US,2024-12-04,Platinum,4392
CUST_0196,Rachel,Coleman,robert43@example.net,650.310.1450,"716 Parks Drive, Zimmermanberg, VI 02247",Port Jessicaberg,VI,85220,US,2024-06-06,Gold,226
CUST_0197,Antonio,Hunt,kwilliams@example.org,001-958-608-7253x4044,"01660 Shelly Points, Francisstad, FM 88248",Dominguezville,CA,03200,US,2024-05-19,Basic,2139
CUST_0198,Frank,Mcknight,chaneymelinda@example.com,814-885-6353x01334,"14550 Cynthia Tunnel, Santoston, MS 45535",Port Katie,IA,53635,US,2023-01-15,Silver,4756
CUST_0199,Christopher,Perry,bishopcourtney@example.org,483.928.1538x3428,"941 Flores Spurs, Lake Nicolemouth, AR 38675",Lake Philiptown,ND,68606,US,2023-01-27,Gold,313
CUST_0200,Laura,Gonzalez,sarahlozano@example.org,(476)635-2526x3221,"089 Brian Trafficway, East Tylerhaven, SD 17946",Gibsonberg,AL,64026,US,2023-10-28,Basic,4887
CUST_0201,Sylvia,Smith,leahsmith@example.com,746.890.8244x8484,"Unit 9364 Box 1236, DPO AE 66808",Lake Courtney,WA,77436,US,2025-11-13,Platinum,2831
CUST_0202,John,Cole,amber40@example.com,338-878-5101,"USNS Valentine, FPO AE 01648",Reidtown,NV,76403,US,2024-02-29,Gold,3574
CUST_0203,Brandi,Mccormick,lopezcarl@example.com,(767)652-2474x9317,"3299 Caroline Prairie, Dustinfort, SD 99493",Lake Christopherberg,AR,44644,US,2023-04-23,Basic,3155
CUST_0204,Mckenzie,Thomas,orandall@example.com,833.451.2614,"3372 Lauren Summit, Jameschester, PR 32589",Garzamouth,RI,47374,US,2025-01-19,Silver,2086
CUST_0205,Jordan,Holt,dalton60@example.net,464.560.1004,"313 Russell Centers Apt. 763, East Katherinestad, FL 88467",Ricehaven,UT,46407,US,2023-12-27,Basic,3572
CUST_0206,Ryan,Ortiz,ryansullivan@example.org,853-362-1354x28209,"72732 Evans Trail, West Christineberg, TN 64611",Anthonyton,DE,58269,US,2023-08-03,Basic,4259
CUST_0207,Ryan,Padilla,jacobmurphy@example.net,955-396-1311,"3427 Delacruz Parks, Ruizberg, WV 46876",Port Jason,ID,90453,US,2025-04-01,Silver,2983
CUST_0208,Randall,Moody,weissjeffrey@example.org,(648)407-5187,"USNS Brown, FPO AA 76751",Andrewfurt,NM,15864,US,2025-07-02,Platinum,573
CUST_0209,Michelle,Johnson,crystalwarren@example.com,001-965-905-9769x02422,"087 Martin Dam, Heidifurt, WA 61935",New Lisaville,MS,70371,US,2025-07-27,Gold,2571
CUST_0210,Amanda,Burns,kturner@example.com,001-612-519-9137x373,"025 Ryan Forks Apt. 183, New Robert, AS 99663",South Victoria,GU,59942,US,2022-12-11,Basic,2460
CUST_0211,Tina,Henry,arojas@example.net,+1-495-357-9754,"5469 Garner Hollow Apt. 667, Williamtown, HI 16737",Jacksonchester,GA,41099,US,2024-09-05,Gold,3345
CUST_0212,Jimmy,Rose,andersonteresa@example.net,671-753-1449,"192 Frazier Fields, West Justinville, MH 16487",New Matthewberg,AR,31345,US,2023-02-27,Gold,3296
CUST_0213,Peggy,Mason,jenniferfletcher@example.com,913.935.9741,"5825 Ramos Summit, Teresaborough, MN 57834",Smithport,HI,68227,US,2023-04-10,Gold,4541
CUST_0214,Robert,Hughes,lori18@example.net,001-449-852-7886x219,"56604 William Run, West Timothy, KY 41503",Jamesmouth,CA,61653,US,2025-10-11,Silver,1571
CUST_0215,Samantha,Flores,iwilson@example.org,963-770-4299x68674,"Unit 0058 Box 7105, DPO AA 53324",East Robert,WV,29748,US,2023-12-06,Platinum,3105
CUST_0216,Robert,Taylor,dawn69@example.net,(279)841-3590x7283,"916 Flynn Curve, North Devonville, FL 61939",Elizabethport,KY,98559,US,2024-07-10,Silver,4662
CUST_0217,Michael,Bullock,dale18@example.com,(428)201-7253x815,"7385 Michelle Heights Apt. 125, Nortonton, NV 14641",South Shelby,MH,53868,US,2024-08-04,Gold,3326
CUST_0218,Timothy,Haas,debbie57@example.org,454.996.1763,"4810 Thomas Mall Suite 691, North Karla, DE 62406",Hernandeztown,IA,35431,US,2022-12-26,Basic,2489
CUST_0219,Carol,Harrison,brittanyperez@example.com,217-494-1107x466,"276 Miller Dale Suite 776, South Chelseafort, UT 19010",West Victoria,NE,27986,US,2024-05-03,Gold,1721
CUST_0220,Regina,Monroe,wendynelson@example.net,738.619.7549x75432,"PSC 8923, Box 7575, APO AP 95976",Zunigaport,ID,45790,US,2024-01-24,Platinum,4751
CUST_0221,Adam,Henderson,diane83@example.org,+1-654-600-4398,"1359 Michelle Wells, New Kristinton, KY 71622",West Kimberlytown,PR,97210,US,2022-12-30,Gold,3809
CUST_0222,Chelsea,Guerrero,martinezbeverly@example.com,7186900074,"343 Williams Plain Apt. 495, South Stevenburgh, UT 31898",Yolandaland,MT,50123,US,2025-04-27,Platinum,3622
CUST_0223,Victor,Rojas,reynoldsdanielle@example.com,9906217984,"708 Brown Groves, Valerieview, RI 73063",Robertville,SD,95231,US,2022-11-30,Silver,4187
CUST_0224,Keith,Ramos,owensheather@example.com,749.271.0532x8918,"52640 Flores Light Apt. 891, North Melissaside, MN 71634",Thomasside,MS,14975,US,2022-12-11,Platinum,1390
CUST_0225,Dean,Larson,andrew60@example.net,+1-336-511-3004x1856,"346 Leslie Shoals Apt. 417, Carrstad, NV 01532",West Jeffreyville,MN,05317,US,2023-12-07,Basic,2324
CUST_0226,Robert,Williams,epowell@example.org,+1-528-915-2930,"2290 Harris Ports, Sheilachester, PR 40163",Hodgeburgh,AR,11084,US,2025-10-12,Gold,765
CUST_0227,Taylor,Scott,kathryn12@example.org,+1-220-437-3456x75813,"75677 Butler Corners, Bookerborough, MT 09138",Port Michelleland,MD,59620,US,2023-12-24,Silver,2542
CUST_0228,Samantha,Lee,carrollaaron@example.com,943-296-8129x833,"3628 Matthew Street Suite 966, West Saratown, VT 77225",South Courtneymouth,NV,18856,US,2024-01-04,Silver,1631
CUST_0229,Thomas,Henderson,vbentley@example.net,(468)328-0672,"2099 Alejandro Ford, Hahnfurt, TX 75554",Ritastad,VI,09916,US,2022-12-08,Silver,200
CUST_0230,Tracy,Snyder,williamperry@example.org,(791)528-4669x886,"15578 James Locks Suite 472, Sawyerview, NV 74590",North Melissaborough,HI,83198,US,2024-12-13,Basic,2005
CUST_0231,Sara,Mclean,hcole@example.org,377-885-9247,"80883 Taylor Ridge Suite 928, Hayesberg, NE 98383",New Aaron,SD,27489,US,2023-01-15,Platinum,596
CUST_0232,Willie,Chavez,abass@example.org,001-430-351-8923x2595,"399 Tran Loop Apt. 695, Sharpborough, CA 18292",Heatherberg,FL,73525,US,2023-11-08,Platinum,3395
CUST_0233,Brandy,Vasquez,timothy64@example.net,391.440.1318x1064,"USNS Johnson, FPO AP 11930",Donaldmouth,TN,94707,US,2023-01-19,Silver,3145
CUST_0234,Joshua,Howard,albert84@example.net,(422)617-5347x989,"Unit 2713 Box 8759, DPO AA 01204",Mackenzieborough,WI,09754,US,2025-07-16,Platinum,3273
CUST_0235,Travis,Williams,ramireztommy@example.org,+1-262-494-7129x894,"633 Patel Ferry Apt. 941, East Rebekah, GA 21971",East Eric,ME,07171,US,2024-09-28,Silver,1208
CUST_0236,Jacob,Chavez,emiller@example.net,444.252.7430x44964,"6652 Cynthia Meadow, Lisamouth, NJ 47357",West Christinaside,NM,22265,US,2024-12-07,Basic,873
CUST_0237,Melissa,Harper,mwise@example.com,(522)576-1756x88803,"778 Adam Brooks Apt. 330, Hernandezland, VA 26231",New Alicia,MO,27534,US,2025-02-09,Platinum,1792
CUST_0238,Robert,Payne,kenneth62@example.com,+1-850-226-6841,"3432 Brock Fields, Josephshire, IL 30457",Wareborough,AR,77834,US,2025-08-02,Silver,4243
CUST_0239,Joy,Fisher,timothyjohnson@example.org,(599)756-9359,"583 Julia Meadows Apt. 711, Port Bradley, VA 22896",Lake Stephaniestad,OH,98674,US,2024-05-09,Platinum,411
CUST_0240,Brandon,Wood,toddmelanie@example.org,(864)840-6915x1941,"87529 Garcia Village, Mitchellfort, HI 98578",Johnhaven,NM,19587,US,2024-11-20,Silver,994
CUST_0241,Nicole,Mack,glennallen@example.com,531-298-5431,"999 Grant Pines, Leeport, MP 56206",Stephanieport,RI,36901,US,2025-10-24,Platinum,1092
CUST_0242,Evan,Smith,pmontgomery@example.com,612-401-3653,"90689 Castillo Fort Suite 504, Longburgh, WV 69373",West Brian,WI,05770,US,2024-01-08,Platinum,4351
CUST_0243,Brendan,Ray,stephenmoreno@example.org,8177126236,"939 Patricia Hollow, North Patriciachester, NJ 49635",Lake Kaitlyn,VT,50681,US,2022-12-03,Gold,3625
CUST_0244,Kevin,Lang,emeyers@example.com,001-419-602-8896,"8940 Smith Isle Suite 057, Millerland, OR 46860",North Robertland,DE,38659,US,2024-10-16,Platinum,4488
CUST_0245,Jeffrey,Gibson,eferguson@example.com,6667781982,"4115 Kelly Burg, Port Steven, NV 82869",Port Erin,AS,37732,US,2023-04-18,Platinum,1303
CUST_0246,Tiffany,Lyons,elizabethriley@example.org,001-818-814-7227,"80012 Jacob Springs, North Madisonhaven, PA 52545",West Monique,MI,80158,US,2025-03-18,Platinum,3686
CUST_0247,Travis,Johnson,turnermark@example.org,(852)556-9551,"55763 Reid Court Apt. 567, East Robert, NJ 15616",South Charlestown,MS,95873,US,2023-10-25,Gold,2025
CUST_0248,Lisa,Roy,mark23@example.com,001-279-337-9393,"42681 Beasley Vista, Williamton, MD 17497",Lake Matthew,PR,89596,US,2023-01-09,Gold,4270
CUST_0249,Amanda,Wood,ewilliams@example.com,(317)220-9606x594,"78235 Anthony Union Apt. 157, North Jillfort, MP 96746",Clementsfurt,NE,97962,US,2025-09-13,Platinum,1959
CUST_0250,Diana,Hall,carolbridges@example.com,349.794.0672,"4147 Green Estates, North Elizabethshire, AZ 27620",Millerville,NE,12597,US,2024-11-22,Gold,3603
CUST_0251,Austin,Sharp,joneswillie@example.org,910-928-4795,"099 Joseph Brooks Apt. 114, Port Kellyfort, CO 99087",South Erin,FL,15053,US,2024-04-01,Basic,2340
CUST_0252,Tammy,Morris,floydanthony@example.com,900-368-0434,"Unit 9183 Box 3307, DPO AE 35339",Lukefurt,ND,01459,US,2024-06-29,Silver,2225
CUST_0253,Micheal,Stout,kaitlin73@example.com,001-506-777-8328x1769,"8003 Rachel Mountains, Katieside, MI 80011",Edwardshire,FM,99040,US,2023-07-04,Gold,2619
CUST_0254,Carolyn,Young,moorethomas@example.net,(238)789-1889,"2460 Young Mountains, Port Christopher, SD 72481",South Christopherborough,NM,99065,US,2025-11-01,Basic,1133
CUST_0255,Douglas,Harvey,carolyn29@example.net,578.882.4760x57809,"77059 Stevens Crest Apt. 070, Port Samantha, PA 88782",West Johnland,AZ,31034,US,2024-05-22,Silver,1894
CUST_0256,Rita,Garza,nkaufman@example.org,393-978-9246x83976,"52198 Sullivan Walks Suite 157, Karenbury, AZ 56455",Ashleyville,MP,71457,US,2023-09-15,Platinum,1251
CUST_0257,David,Johnson,shahsheila@example.net,764.592.9090x53580,"2406 Ramos Circle, South Jasontown, MT 74010",Jacquelineburgh,WI,96835,US,2024-08-04,Silver,526
CUST_0258,Sarah,Johnson,wbarnes@example.com,982.336.4456x297,"PSC 2976, Box 8098, APO AP 57818",West Kyle,ME,96185,US,2025-07-02,Platinum,3339
CUST_0259,Kristin,Harrison,heather55@example.net,970-493-8580,"600 Donna Cape, New Lisaberg, TN 15548",Watsonhaven,MT,10706,US,2024-08-11,Gold,4445
CUST_0260,Melanie,Ford,daniellerussell@example.net,+1-351-692-7019x95920,"Unit 1024 Box 7075, DPO AA 73399",Lake Yolandatown,VI,92433,US,2023-05-01,Platinum,3406
CUST_0261,Cassie,Alexander,meredithgutierrez@example.org,352-464-2937x263,"949 Cooper Circles, New Alex, PR 34822",Port Allen,IA,66137,US,2023-10-04,Basic,1694
CUST_0262,Nicole,Chapman,dcameron@example.net,001-586-325-8853x0573,"Unit 9485 Box 7492, DPO AA 24403",East Karenberg,VT,76397,US,2024-10-22,Platinum,3190
CUST_0263,Harold,Cruz,crystal13@example.net,(470)793-5943,"57089 Sara Groves Suite 926, East Danielmouth, MN 37225",Lake Jeffreyville,WA,13828,US,2023-12-18,Basic,4716
CUST_0264,Julie,Gallegos,denisethomas@example.org,(902)778-1775,"USS Ward, FPO AA 93366",Lake Julie,NV,20061,US,2024-03-19,Platinum,3907
CUST_0265,Robert,Rodriguez,bduffy@example.net,(629)981-9226x4066,"USCGC Barber, FPO AA 41116",East Anna,AZ,28964,US,2025-02-17,Basic,2881
CUST_0266,Patrick,Dominguez,anthony26@example.com,+1-912-921-6209,"Unit 4806 Box 4446, DPO AA 14092",Dodsonburgh,GA,18163,US,2025-10-20,Gold,3194
CUST_0267,Sarah,Bell,johnsonconnor@example.net,001-355-970-3959x31720,"08402 Figueroa Ranch, Ortizmouth, KY 76301",Torresport,UT,23428,US,2024-01-05,Platinum,4409
CUST_0268,Mark,Hughes,julia55@example.com,6439210173,"249 Emily Island, Haleyside, UT 30564",Port Julia,MH,70583,US,2025-09-04,Silver,3999
CUST_0269,Elizabeth,Dean,joannabenson@example.org,391.451.9398x0690,"7398 Frank Flat Apt. 738, Port Joshuaborough, MA 54112",New Brandonburgh,ND,90379,US,2025-08-03,Silver,2235
CUST_0270,Trevor,Rhodes,samanthathompson@example.net,969.664.6344x64386,"448 Harrison Drives, Derekland, GU 56623",North Anthony,UT,63809,US,2023-11-02,Platinum,3978
CUST_0271,Natalie,Boyer,azhang@example.net,+1-632-902-3177,"49605 Noble Centers Apt. 991, Mitchellborough, ID 34045",South Tamara,TN,56483,US,2024-09-06,Basic,3185
CUST_0272,Meredith,Pham,amywilliams@example.org,5223029549,"80153 Brenda Village Suite 796, Christopherbury, MD 22571",East Hollyview,ND,90263,US,2024-04-25,Gold,3312
CUST_0273,Cameron,Anderson,benjaminturner@example.com,7003114275,"072 Gordon Plain, South Meaganburgh, NM 20097",West Evelynmouth,AK,47589,US,2023-07-12,Silver,3828
CUST_0274,Kathleen,Shaw,william46@example.org,437.660.0177,"408 Amanda Ferry, Jonesburgh, OK 65423",New Elizabethton,FM,71778,US,2023-01-08,Silver,4375
CUST_0275,Patricia,Alvarado,nbrown@example.net,001-448-224-7191x9403,"698 Jeffery Expressway Apt. 464, Williamsborough, WA 95948",North Joshua,ND,45559,US,2024-05-09,Basic,3227
CUST_0276,Chelsey,Davis,christian64@example.com,995-844-9551x8559,"65969 Jessica Locks Apt. 007, West Larry, DE 33059",Lake Jacob,PR,06647,US,2023-05-06,Basic,687
CUST_0277,Thomas,Booth,phernandez@example.com,001-208-807-2840,"Unit 3035 Box 2369, DPO AE 43502",Kelseyville,AK,81185,US,2024-08-31,Platinum,1111
CUST_0278,Megan,Cantrell,lgarcia@example.net,386-755-0020x827,"957 Michael Lights, New Catherineview, ID 16383",Williamston,SD,36407,US,2023-07-27,Platinum,1488
CUST_0279,Carla,Brown,michaelreynolds@example.org,(315)496-3365x78283,"020 Robinson Mount, Birdburgh, AZ 40237",Lake Chadmouth,CO,23439,US,2025-05-04,Basic,2131
CUST_0280,Sarah,Cook,morrislynn@example.net,+1-535-634-4297x28155,"4347 Brenda Ramp Suite 402, Reyesland, MO 83262",Port Peterland,SD,89092,US,2023-06-23,Platinum,2681
CUST_0281,Cheryl,Brady,hilleddie@example.net,684-443-8131x71830,"1356 John Square Apt. 876, Lake Johnview, MA 07492",North Shawnburgh,CT,72267,US,2022-11-17,Silver,3724
CUST_0282,Albert,Lucas,pmiller@example.net,507.752.3515,"64214 Copeland Falls Suite 282, Clarktown, OR 17657",Robertfurt,MH,02818,US,2023-05-28,Gold,2764
CUST_0283,Michael,Potter,michaelmorris@example.org,(434)549-2872,"99923 Williams Terrace Apt. 128, North Nicoleport, GU 42928",East Meganberg,GA,06047,US,2025-10-10,Platinum,2279
CUST_0284,Melissa,Johnson,angelasanders@example.org,783.442.3280x029,"98142 Benson Motorway, Juliachester, KS 66523",West Justinville,HI,40052,US,2024-03-06,Platinum,2066
CUST_0285,William,Wells,judith83@example.com,+1-439-532-8955x8866,"106 Monica Fall Suite 370, Wilsonview, OK 95489",East Zoe,KY,21862,US,2023-12-08,Basic,3852
CUST_0286,Tammy,Anderson,stephen86@example.org,+1-923-659-9847x5832,"05385 Fitzgerald Springs, Andersontown, AR 28869",New Samuelmouth,IN,70807,US,2024-07-10,Basic,4418
CUST_0287,Jeffrey,Cole,tallen@example.com,+1-331-873-9329x336,"143 Navarro Rest, Campostown, ME 89963",Yangmouth,HI,44675,US,2025-07-24,Basic,2866
CUST_0288,Ana,Roach,clinebrenda@example.net,001-501-931-6679x7609,"927 Joshua Burgs Apt. 172, New Josephside, NE 03708",New Allison,FL,22541,US,2024-11-26,Silver,562
CUST_0289,Denise,Roth,mvargas@example.org,(585)441-2894x80871,"13042 Thompson Spring, West Jameschester, ME 74730",North Donaldside,PR,04721,US,2024-12-10,Basic,254
CUST_0290,Ronald,Mack,moorecynthia@example.com,993-491-3111,"240 Newman Key, South Jenniferfurt, SD 11021",New Richard,ND,71627,US,2023-08-13,Silver,1633
CUST_0291,Michael,Michael,jennifer48@example.org,+1-983-443-6204x82844,"8289 Morgan Mill, Stephaniestad, FL 95593",Port Nicholastown,WV,38640,US,2023-12-04,Basic,1248
CUST_0292,Alicia,Wiggins,mclark@example.net,248.760.3599,"63039 Lindsey Expressway Suite 582, Wolfeside, FL 56412",Knightborough,AS,01439,US,2022-12-10,Silver,1034
CUST_0293,Blake,Chapman,wendyshields@example.com,267-657-2622x498,"1468 Garza Parkways, West Joshua, GA 90300",East Katiefurt,AR,44497,US,2024-05-02,Platinum,937
CUST_0294,William,Adams,robinsondavid@example.com,+1-976-911-3151x295,"1251 Carter Shore, Lake Jamesside, NH 59741",Port Cassandra,TN,89797,US,2025-04-22,Silver,3809
CUST_0295,Melissa,Santiago,michaelsloan@example.org,001-662-963-3334,"77861 Rebecca Loop, Lake Katherineberg, GU 75238",Edwardsstad,KS,77727,US,2025-07-19,Gold,3021
CUST_0296,Bethany,Barrett,clarkmike@example.net,001-495-406-6526x6334,"07204 David Springs, Courtneyfurt, VA 61883",Cassandraton,AZ,07129,US,2023-11-24,Silver,4963
CUST_0297,Jared,Morales,georgesandoval@example.com,722-759-1811x4759,"81065 Nancy Creek Apt. 288, Danieltown, MI 85640",Rachelland,MO,47860,US,2024-05-15,Basic,1341
CUST_0298,Steve,Robertson,heatherwilliams@example.org,001-243-942-5640x7810,"510 Bond Dam, West Lisa, WV 87540",East Natalie,UT,66102,US,2023-06-16,Gold,885
CUST_0299,Jennifer,Martinez,alexandra82@example.org,546-552-1286x37994,"1960 Howard Centers, Sandratown, NH 42716",New Pamelaland,IL,01238,US,2024-03-06,Basic,2555
CUST_0300,Laurie,Combs,jacksonerica@example.com,+1-519-319-0769,"2159 Floyd River, Dawnshire, UT 81504",Chadchester,GU,01821,US,2023-03-06,Platinum,3249
CUST_0301,Katrina,Contreras,tbaker@example.net,(774)518-2064,"024 Deborah Street, South Anne, MD 53226",Port Scottmouth,IA,51207,US,2023-12-24,Silver,622
CUST_0302,Shannon,Jordan,pjennings@example.net,(527)602-5371,"9569 Gray Forges, West Kathrynville, ND 66894",Ryanville,VI,12735,US,2023-11-01,Silver,834
CUST_0303,Ethan,Gross,jennifersmith@example.com,7678823019,"34849 Taylor Tunnel Apt. 208, South Kaylastad, AK 47162",East David,MN,68063,US,2025-04-12,Gold,4918
CUST_0304,John,Scott,eric28@example.net,328.586.5811x85713,"86002 Duran Viaduct, South Ray, VA 82701",West Gary,WV,15491,US,2024-01-24,Basic,4636
CUST_0305,Jonathan,Solis,joseph50@example.com,885.265.2636,"055 Rachel Walk Apt. 265, Port Michaelside, NV 29108",Lake Heathershire,AR,02066,US,2025-01-20,Basic,2844
CUST_0306,Rachael,Cook,kristensmith@example.org,(240)653-3515x638,"38789 Munoz Plains Suite 832, Kellyborough, TN 76348",Harringtonborough,MD,13510,US,2024-07-27,Platinum,3035
